id,user,recipient,sid,timestamp,body
2234,User02,user08,14,2021-06-14 20:12:16.106557+00:00,"ok, ich merke, du warst Team Josh... 😊🥰"
2233,User02,user08,14,2021-06-14 20:11:57.344208+00:00,"ich fand, das hat sie doch gut gemacht ... ein bisschen auf der Liebling gemacht vielleicht ... 👀"
2232,user08,User02,14,2021-06-14 20:11:55.208070+00:00,"ja schon, irgendwie habe ich doch krass mitgefeibert 😢🥰"
2231,user13,user14,0,2021-06-14 20:11:32.791994+00:00,"Sorry, dass das hier so lange gedauert hat mit dem antworten! Ich musste nach jeder Nachricht meinen Browser refreshen, um eine neue Nachricht empfangen zu können.  🥰"
2230,User02,user08,14,2021-06-14 20:11:20.535078+00:00,"naja, macht dich das sauer? 😲"
2229,user08,User02,14,2021-06-14 20:10:56.604728+00:00,"und jetzt Alex, zum ersten Mal im Final glänzt Sie und gewinnt gleich.... 😡"
2228,User02,user08,14,2021-06-14 20:10:43.913106+00:00,hm ja... das mag sein 👀😊
2227,user13,user14,28,2021-06-14 20:10:30.603070+00:00,Szenario 28 beendet
2226,user08,User02,14,2021-06-14 20:10:29.325614+00:00,Josh hat die ganze Staffel immer stabil abgelieft 😢
2225,user14,user13,28,2021-06-14 20:10:29.128233+00:00,"Stimmt, das hätte ich fast vergessen! 🥰 Danke! 🥰"
2224,user13,user14,28,2021-06-14 20:10:26.161661+00:00,Abendessen hört sich trotzdem gut an! 🥰
2223,User02,user08,14,2021-06-14 20:10:09.713548+00:00,warum? wer war denn besser? 👀
2222,user13,user14,28,2021-06-14 20:10:07.976085+00:00,Nein! Wir sind dann einfach quitt! Du hast mir doch letztens auch geholfen. 🥰
2221,User02,user08,14,2021-06-14 20:09:57.447112+00:00,nicht? 😲
2220,user14,user13,28,2021-06-14 20:09:50.906268+00:00,Vielen Dank! 🥰 Das nächste Abendessen geht auf mich! 😊
2219,user08,User02,14,2021-06-14 20:09:42.242745+00:00,Da stimme ich dir halt nicht zu 😡
2218,user14,user13,28,2021-06-14 20:09:37.781687+00:00,"Ja, ich bin dir dann was schuldig! 🥰"
2217,User02,user08,14,2021-06-14 20:09:30.317952+00:00,wen hättest du denn lieber als Gewinner gesehen 👀
2216,user13,user14,28,2021-06-14 20:09:23.239732+00:00,Natürlich werde ich dir helfen. 🥰
2215,User02,user08,14,2021-06-14 20:09:10.546029+00:00,und sie überzeugt vor der Kamera 😊
2214,User02,user08,14,2021-06-14 20:09:01.541814+00:00,eben ... 😊
2213,user13,user14,28,2021-06-14 20:08:59.564873+00:00,"Ich schätze, ich bin dir wohl noch was schuldig. 🥰"
2212,user08,User02,14,2021-06-14 20:08:52.853107+00:00,Gut aussehen tut sie ja... 🥰
2211,user13,user14,28,2021-06-14 20:08:32.217216+00:00,Ihgitt! 🤢
2210,User02,user08,14,2021-06-14 20:08:25.736646+00:00,"und ich fand, sie war echt am besten 😊"
2209,User02,user08,14,2021-06-14 20:08:15.172711+00:00,"ja, aber das ist doch ok... das Leben ist ja nicht immer gerecht ...👀😊"
2208,user14,user13,28,2021-06-14 20:08:11.735202+00:00,Ich habe eine tote Ratte im Garten und schaffe es nicht sie los zu werden 🤢 Kannst du mir da bitte helfen? 👀
2207,user08,User02,14,2021-06-14 20:07:50.687184+00:00,Sex sells 😡🤢
2206,User02,user08,14,2021-06-14 20:07:43.590730+00:00,ach komm... die war doch gut ... 😲😊
2205,user13,user14,28,2021-06-14 20:07:40.183074+00:00,"Schön. Nein ich habe Zeit, worum geht es? 😊"
2204,user08,User02,14,2021-06-14 20:07:29.808997+00:00,"also wirklich, einfach nur unverdient 😡🤢"
2203,user14,user13,28,2021-06-14 20:07:12.333825+00:00,Auch gut! 😊 Bist du gerade beschäftigt? 👀
2202,User02,user08,14,2021-06-14 20:07:12.314478+00:00,meine absolute Favoritin 😊
2201,User02,user08,14,2021-06-14 20:07:02.120821+00:00,"hey du, hast du es grade gesehen... Alex hat die Show gewonnen👀😊"
2200,user13,user14,28,2021-06-14 20:06:55.400848+00:00,Gut und dir? 😊
2199,user08,User02,14,2021-06-14 20:06:35.923103+00:00,Beginne Szenario 14
2198,User02,user08,0,2021-06-14 20:06:28.869156+00:00,"alles gut ... 🥰 ... wir könnten das auch noch mal wiederholen, wenn du schon bei 14 warst ;)"
2197,user14,user13,28,2021-06-14 20:06:27.956159+00:00,Hey! Wie geht es dir? 😊
2196,user13,user14,27,2021-06-14 20:06:24.168193+00:00,"Mir scheint es so, als hätten wir uns viel zu erzählen! 😲👀😊"
2195,user14,user13,28,2021-06-14 20:06:09.550181+00:00,Beginne Szenario 28
2194,user14,user13,27,2021-06-14 20:06:05.337039+00:00,Szenario 27 beendet
2193,user14,user13,27,2021-06-14 20:06:01.529254+00:00,Machen wir auf jeden Fall! 😊😊
2192,user13,user14,27,2021-06-14 20:05:51.110347+00:00,Ja! Du/Ihr müsst mich dann unbedingt mal besuchen kommen! 😊
2191,user08,User02,0,2021-06-14 20:05:50.119332+00:00,"ok, machen wir einfach das letzte, dann erzähle ich dir was schief gelaufen ist 😲👀"
2190,User02,user08,0,2021-06-14 20:05:36.098853+00:00,??? 👀
2189,User02,user08,0,2021-06-14 20:05:16.057109+00:00,alles gut ... 😊
2188,user08,User02,0,2021-06-14 20:05:15.179032+00:00,scheiße 😢
2187,user14,user13,27,2021-06-14 20:05:10.246022+00:00,Sehr schön! 😊🥰
2186,User02,user08,0,2021-06-14 20:05:09.302040+00:00,"klingt, als müsse ich anfangen ... oder? 👀"
2185,user08,User02,0,2021-06-14 20:05:06.619362+00:00,warte kurz😲
2184,User02,user08,0,2021-06-14 20:04:56.051755+00:00,last one? 👀
2183,User02,user08,13,2021-06-14 20:04:40.973793+00:00,Szenario 13 beendet
2182,user13,user14,27,2021-06-14 20:04:37.052231+00:00,Südafrika! 😊
2181,User02,user08,13,2021-06-14 20:04:23.726227+00:00,ok... bis gleich 😊🥰 ... und vielleicht freust du dich dann auch ein bisschen 👀
2180,user14,user13,27,2021-06-14 20:04:17.013611+00:00,Oh! 😲 Wohin geht es denn? 👀
2179,user13,user14,27,2021-06-14 20:04:03.809354+00:00,Ich wandere bald aus! 😊
2178,user14,user13,27,2021-06-14 20:03:53.708839+00:00,Danke! 😊
2177,user08,User02,13,2021-06-14 20:03:52.660585+00:00,"ok bis gleich, ich mache Abendessen und wir bereden alles wenn du hier bist ok. 👀😱"
2176,user13,user14,27,2021-06-14 20:03:44.811304+00:00,Aber das freut mich wirklich für dich! 😊
2175,user13,user14,27,2021-06-14 20:03:33.878732+00:00,WOW! Da kommt man ja garnichtmehr hinterher... 😲😊
2174,User02,user08,13,2021-06-14 20:03:10.648045+00:00,auf dem Heimweg ... 👀
2173,user14,user13,27,2021-06-14 20:03:04.062175+00:00,"Bei mir ist so viel passiert in den letzten 10 Jahren, ich bin verheiratet und habe zwei Kinder! 😲 Wie sieht es bei dir aus? 👀"
2172,User02,user08,13,2021-06-14 20:02:59.734990+00:00,"oder mir sagen, dass wir das schaffen 😢"
2171,user08,User02,13,2021-06-14 20:02:55.310843+00:00,"tut mir leid, wo bist du gerade? 👀😲"
2170,User02,user08,13,2021-06-14 20:02:49.216026+00:00,oder mich trösten 😢
2169,User02,user08,13,2021-06-14 20:02:44.145154+00:00,du könntest dich auch ein bisschen freuen... 😡😢
2168,user13,user14,27,2021-06-14 20:02:37.795319+00:00,Ich bereite gerade alles vor. 😊
2167,user08,User02,13,2021-06-14 20:02:22.262702+00:00,oh fuck 😱😲
2166,User02,user08,13,2021-06-14 20:02:19.820091+00:00,und mein Freund nimmt mich nicht ernst 😢
2165,User02,user08,13,2021-06-14 20:02:08.667559+00:00,die Talentshow ist mir egal... ich bin schwanger 😲
2164,user13,user14,27,2021-06-14 20:02:06.665031+00:00,Gut! 😊
2163,user14,user13,27,2021-06-14 20:01:46.929604+00:00,Oh hi! 😲 Wie geht es dir denn? 👀
2162,User02,user08,13,2021-06-14 20:01:44.065365+00:00,wann wirst du erwachsen? 😡
2161,user08,User02,13,2021-06-14 20:01:26.961745+00:00,"komm erst mal nachhause, wir schauen die letzte Folge der Talentshow nochmals an und bereden alles, ok?👀😲"
2160,user13,user14,27,2021-06-14 20:01:14.460762+00:00,"Hey, lange nichts gehört. 👀"
2159,User02,user08,13,2021-06-14 20:01:13.377680+00:00,was soll das? 😡
2158,User02,user08,13,2021-06-14 20:01:08.202444+00:00,ich mache keine Scherze! 😡
2157,User02,user08,13,2021-06-14 20:00:52.016119+00:00,"Angst, dass du dich nicht freust! 😱😲😢"
2156,user13,user14,27,2021-06-14 20:00:49.962001+00:00,Beginne Szenario 27
2155,user13,user14,26,2021-06-14 20:00:45.679152+00:00,Szenario 26 beendet
2154,user13,user14,26,2021-06-14 20:00:39.915205+00:00,Nächstes mal müssen wir wieder gewinnen. 😡
2153,User02,user08,13,2021-06-14 20:00:36.147798+00:00,"ich bin schwanger, wir bekommen ein Kind 😱 und ich hab Angst"
2152,user08,User02,13,2021-06-14 20:00:26.989921+00:00,es ist nicht April 😡
2151,User02,user08,13,2021-06-14 20:00:20.961930+00:00,was jaja? 😡
2150,user08,User02,13,2021-06-14 20:00:12.990814+00:00,jaja 😲
2149,User02,user08,13,2021-06-14 20:00:05.454397+00:00,hast du mir zugehört? 😡
2148,User02,user08,13,2021-06-14 19:59:58.805779+00:00,welcher Favorit .. ich rede mit dir!😡
2147,user14,user13,26,2021-06-14 19:59:48.723501+00:00,"Ich sag ja, lief echt blöd 😢"
2146,User02,user08,13,2021-06-14 19:59:29.363557+00:00,"ich habe einen Test gemacht vorhin und der sagt eindeutig, dass wir ein Kind bekommen ... 👀😲"
2145,user08,User02,13,2021-06-14 19:59:11.526322+00:00,dein Favorit hat btw gerade gewonnen hier! 🤢😢
2144,user13,user14,26,2021-06-14 19:59:11.493052+00:00,"Aber wir haben doch klar geführt, als ich gegangen bin. 😲👀"
2143,user14,user13,26,2021-06-14 19:59:00.684325+00:00,Ja ist echt blöd gelaufen das Spiel 😡
2142,user08,User02,13,2021-06-14 19:58:43.646248+00:00,ehm was?😲
2141,user13,user14,26,2021-06-14 19:58:35.812641+00:00,WAS? 😲😡
2140,user14,user13,26,2021-06-14 19:58:30.524207+00:00,"Was noch viel schlimmer ist, ist, dass Julian sich die Außenbänder gerissen hat 😢"
2139,User02,user08,13,2021-06-14 19:58:15.735399+00:00,es gibt einen Grund dafür 🤢
2138,User02,user08,13,2021-06-14 19:58:06.852007+00:00,"du weißt doch, dass es mir in letzter Zeit nicht so gut ging? 🤢"
2137,user14,user13,26,2021-06-14 19:58:04.914675+00:00,"Nein, leider nicht 😢 Wir haben 26:28 verloren. 😡"
2136,user08,User02,13,2021-06-14 19:57:46.967230+00:00,oh sorry 👀 was wolltest du sagen?
2135,User02,user08,13,2021-06-14 19:57:37.936084+00:00,"bitte, ich muss dir was sagen ... 🤢😱"
2134,user13,user14,26,2021-06-14 19:57:35.911253+00:00,"Sag mir bitte, dass wir das Spiel gewonnen haben! 👀"
2133,User02,user08,13,2021-06-14 19:57:24.461168+00:00,was ist unfair? wir müssen reden? 👀
2132,user08,User02,13,2021-06-14 19:57:07.628850+00:00,so unfair!😡
2131,User02,user08,13,2021-06-14 19:57:04.646407+00:00,"Hallo Konsti, wir müssen mal reden 🤢😱"
2130,user13,user14,26,2021-06-14 19:56:50.977417+00:00,Beginne Szenario 26
2129,User02,user08,13,2021-06-14 19:56:45.646845+00:00,Beginne Szenario 13
2128,user13,user14,25,2021-06-14 19:56:42.864261+00:00,Szenario 25 beendet
2127,user13,user14,25,2021-06-14 19:56:36.441890+00:00,Danke für deinen Zuspruch. 🥰
2126,User02,user08,12,2021-06-14 19:56:33.964358+00:00,Szenario 12 beendet
2125,user14,user13,25,2021-06-14 19:56:12.521453+00:00,"Ja, definitiv! 🥰😊"
2124,user13,user14,25,2021-06-14 19:55:56.113068+00:00,Meinst du? 🥰
2123,User02,user08,12,2021-06-14 19:55:52.453834+00:00,ok .. kommt ... die lautet ... steh an der Ecke 😊
2122,user14,user13,25,2021-06-14 19:55:29.306795+00:00,"Nein das glaube ich nicht! 🥰 Das wird andere Gründe haben, dass es so lange braucht! 🥰"
2121,user08,User02,12,2021-06-14 19:55:21.254595+00:00,"gibt mir deine Adresse, ich hole dich mit dem Auto ab dann, 17 uhr, lasse dich überraschen dann 😊"
2120,User02,user08,12,2021-06-14 19:55:17.695919+00:00,da kommt nix dazwischen 🥰
2119,user13,user14,25,2021-06-14 19:55:09.879500+00:00,Ich hatte auch echt ein gutes Gefühl. 😢
2118,User02,user08,12,2021-06-14 19:55:09.221093+00:00,"prima, freu mich auch 🥰"
2117,user13,user14,25,2021-06-14 19:54:58.484827+00:00,"Mittlerweile glaube ich schon fast, dass das eine Absage wird. 😱😢"
2116,user08,User02,12,2021-06-14 19:54:57.363620+00:00,"das freut mich, hoffentlich kommt nichts dazwischen! 🥰😊"
2115,User02,user08,12,2021-06-14 19:54:46.513894+00:00,"selber Ort, andere Zeit? 🥰😊"
2114,user14,user13,25,2021-06-14 19:54:43.516257+00:00,Oh nein! 😲 Aber du meintest doch es ist gut gelaufen? 👀 Das wird schon gut gewesen sein!
2113,User02,user08,12,2021-06-14 19:54:35.498572+00:00,"ja klar, das klappt bei mir🥰😊"
2112,user08,User02,12,2021-06-14 19:54:20.779299+00:00,wie wärst mit Abends`?👀
2111,user04,user10,0,2021-06-14 19:54:19.540533+00:00,"Prost, lass dir das Kösch schmecken!😊"
2110,user13,user14,25,2021-06-14 19:54:12.731221+00:00,Ich habe immer noch keine Antwort. 😱
2109,user13,user14,25,2021-06-14 19:54:05.837686+00:00,Kein gutes Thema. 😢
2108,User02,user08,12,2021-06-14 19:53:42.639983+00:00,wann dann? 👀
2107,user14,user13,25,2021-06-14 19:53:39.271875+00:00,Hey! Hast du denn schon was von deinem Vorstellungsgespräch gehört? 👀
2106,user04,user10,28,2021-06-14 19:53:34.819262+00:00,Szenario 28 beendet
2105,User02,user08,12,2021-06-14 19:53:30.775179+00:00,ohhh😢
2104,user04,user10,28,2021-06-14 19:53:28.860802+00:00,Bis bald😊
2103,user08,User02,12,2021-06-14 19:53:24.071966+00:00,"sorry, ich kann Morgenmittag doch nicht😢"
2102,User02,user08,12,2021-06-14 19:53:23.023904+00:00,hallo? 😲😱
2101,user14,user13,25,2021-06-14 19:53:14.018964+00:00,Beginne Szenario 25
2100,user10,user04,28,2021-06-14 19:53:12.191817+00:00,😊Mach's gut. Bis bald.
2099,user14,user13,24,2021-06-14 19:53:10.124418+00:00,Szenario 24 beendet
2098,User02,user08,12,2021-06-14 19:53:08.995312+00:00,was😲
2097,user14,user13,24,2021-06-14 19:53:06.165198+00:00,Auf jeden Fall! 😊 Ich freue mich darauf! 😊
2096,user04,user10,28,2021-06-14 19:53:04.385966+00:00,Ach dann hilft man doch doppelt gerne! Freue mich 🥰
2095,User02,user08,12,2021-06-14 19:53:03.875296+00:00,😊 happy
2094,user10,user04,28,2021-06-14 19:52:59.573568+00:00,🥰Lieber Chatpartner und das brauche ich jetzt auch nach diesem Thema.
2093,user08,User02,12,2021-06-14 19:52:59.129723+00:00,ah fuck 😢
2092,user13,user14,24,2021-06-14 19:52:50.922491+00:00,Da müssen wir dann mal zusammen hin! 🥰
2091,User02,user08,12,2021-06-14 19:52:50.151085+00:00,bis morgen 🥰
2090,user08,User02,12,2021-06-14 19:52:49.644228+00:00,"nein, ich möchte das schon richtig machen 😊"
2089,User02,user08,12,2021-06-14 19:52:45.911957+00:00,freue mich... 🥰
2088,user13,user14,24,2021-06-14 19:52:42.844727+00:00,Ja! 😊
2087,User02,user08,12,2021-06-14 19:52:41.605244+00:00,oder das klingt ja noch viel besser ... super gerne.. 🥰😊
2086,user10,user04,28,2021-06-14 19:52:30.909647+00:00,😊Und es gibt dann auch noch ein Bier - oder noch besser ein Kölsch.
2085,user08,User02,12,2021-06-14 19:52:26.290084+00:00,"Kenne da den besten Kaffee in der Stadt, da würde ich dich gerne ausführen 🥰😊"
2084,User02,user08,12,2021-06-14 19:52:24.285295+00:00,dann lass uns an der uni treffen .. ok? 😊🥰
2083,user04,user10,28,2021-06-14 19:52:22.710872+00:00,Weißt du was? Ich mache mich direkt auf den Weg zu dir. Mach dir keine Gedanken mehr darum😊
2082,user10,user04,28,2021-06-14 19:52:07.954203+00:00,🥰Wäre mir eine große Hilfe.
2081,User02,user08,12,2021-06-14 19:52:07.917296+00:00,verstehe .. 👀🥰
2080,user04,user10,28,2021-06-14 19:51:57.382509+00:00,Schulde dir doch eh noch einen gefallen. Hast mir ja schließlich so fleißig beim Umzug geholfen 😊
2079,user10,user04,28,2021-06-14 19:51:56.667230+00:00,😊Ehrlich? Das wäre echt stark🥰
2078,user14,user13,24,2021-06-14 19:51:55.810138+00:00,"Ja, deswegen umso besser, dass er in einem anderen Restaurant ist! 🥰"
2077,User02,user08,12,2021-06-14 19:51:55.586699+00:00,wo?😊
2076,user08,User02,12,2021-06-14 19:51:54.182228+00:00,"sorry, bin mehr so der persönliche Typ 😢"
2075,User02,user08,12,2021-06-14 19:51:50.907372+00:00,okay... wollen wir uns dann treffen? 😊
2074,user13,user14,24,2021-06-14 19:51:50.113323+00:00,Das war wirklich mein Lieblingsrestaurant. 😢
2073,user14,user13,24,2021-06-14 19:51:38.009107+00:00,Sollen wir da morgen Abend direkt mal Essen gehen? 😊👀 Habe mal wieder Lust auf das leckere Schnitzel! 😊
2072,user13,user14,24,2021-06-14 19:51:30.239833+00:00,"Ich fand es so schade, dass das Restaurant wegen der Pandemie schließen musste. 😢"
2071,user08,User02,12,2021-06-14 19:51:29.431718+00:00,Morgenmittag hätte ich Zeit👀
2070,User02,user08,12,2021-06-14 19:51:28.087496+00:00,wir haben doch vorgestern erst die Nummern getauscht .. 👀
2069,user04,user10,28,2021-06-14 19:51:21.248342+00:00,Ich kann dir sehr gerne dabei helfen! Ich habe kein großes Problem damit! 😊
2068,User02,user08,12,2021-06-14 19:51:11.528480+00:00,hm... und da kannst du nicht mal kurz einen Nachricht schreiben ...? 😲
2067,user13,user14,24,2021-06-14 19:51:03.859159+00:00,Puh zum Glück! 😲
2066,user04,user10,28,2021-06-14 19:50:55.296139+00:00,"Au weh. Das ist aber doof. Weißt du schon, wie du sie beseitigst?🤢"
2065,user08,User02,12,2021-06-14 19:50:48.730904+00:00,"Hey sorry, hab viel um die Ohren grad 😲"
2064,user10,user04,28,2021-06-14 19:50:39.859629+00:00,😱🤢Ich finde es echt eklig.
2063,User02,user08,12,2021-06-14 19:50:23.283010+00:00,ich warte hier sehnsüchtig auf ein Lebenszeichen von dir 👀
2062,user10,user04,28,2021-06-14 19:50:19.899183+00:00,🤢EIne totoe Ratte.😡MUss die ausgerechnet in meinem Garten sterben.
2061,user04,user10,28,2021-06-14 19:50:15.231839+00:00,Ich komm nicht drauf. Sags mir 👀😱
2060,User02,user08,12,2021-06-14 19:49:58.521461+00:00,"hallo, hallo... hier ist die unbekannte von neulich... hast du meine Nummer verloren? 👀😊"
2059,user10,user04,28,2021-06-14 19:49:52.535056+00:00,😲Ich gehe nichts ahnend in meinen Garten. Und was finde ich da?
2058,user14,user13,24,2021-06-14 19:49:46.027379+00:00,Unser Lieblingskoch arbeitet übrigens in einem anderen Restaurant! 😲😊
2057,user04,user10,28,2021-06-14 19:49:42.605527+00:00,?? Was ist denn los? 😲🤢
2056,User02,user08,12,2021-06-14 19:49:24.088328+00:00,Beginne Szenario 12
2055,user10,user04,28,2021-06-14 19:49:22.365530+00:00,🤢🤢🤢Das kannst Du Dir nicht vorstellen.
2054,User02,user08,0,2021-06-14 19:49:17.620132+00:00,dann mal auf 👀
2053,User02,user08,0,2021-06-14 19:49:13.355717+00:00,😱.. argh... die nächsten beiden muss ich auch beginnen ...
2052,user10,user04,28,2021-06-14 19:49:05.652366+00:00,Beginne Szenario 28
2051,User02,user08,11,2021-06-14 19:48:57.297144+00:00,Szenario 11 beendet
2050,user08,User02,11,2021-06-14 19:48:56.389772+00:00,"ich mich auch, das wird eine tolle Nacht! 😊🥰"
2049,User02,user08,11,2021-06-14 19:48:41.274468+00:00,danke und ich freue mich 🥰😊
2048,user10,user04,27,2021-06-14 19:48:40.822300+00:00,Szenario 27 beendet
2047,user10,user04,27,2021-06-14 19:48:35.217945+00:00,😊Habe mich gefreut.
2046,user13,user14,24,2021-06-14 19:48:32.945399+00:00,Beginne Szenario 24
2045,User02,user08,11,2021-06-14 19:48:30.477377+00:00,dann feiern wir nachher wirklich 🥰 bis bald 😊
2044,user10,user04,27,2021-06-14 19:48:28.997758+00:00,🥰Die Kinder schreien schon wieder. Da muss ich Schluss machen. Das kannst Du doch sicher verstehen👀
2043,user13,user14,23,2021-06-14 19:48:25.251502+00:00,Szenario 23 beendet
2042,user13,user14,23,2021-06-14 19:48:19.276201+00:00,Gut! 🥰 Herzlichen Glückwunsch nochmal! Das wird gefeiert!
2041,user04,user10,27,2021-06-14 19:48:17.370270+00:00,"Das glaube ich. Bin mir aber auch sicher, dass ihr eine wundervolle Familie seid! 😊"
2040,User02,user08,11,2021-06-14 19:48:11.212086+00:00,kann ich dir vllt auch helfen?! 😊
2039,User02,user08,11,2021-06-14 19:48:01.501700+00:00,dann freue ich mich ... und drücke dir alle Daumen! 🥰
2038,user08,User02,11,2021-06-14 19:47:47.458306+00:00,Wir feiern einfach doppelt!😊
2037,User02,user08,11,2021-06-14 19:47:45.117200+00:00,das wäre toll! 🥰
2036,user10,user04,27,2021-06-14 19:47:33.476903+00:00,"😊Ja, mich auch. Aber ist auch eine ganz schöne Mühle - die Arbeit und die Familie."
2035,user04,user10,27,2021-06-14 19:47:27.407845+00:00,"Mich zieht es ja eher noch ins Ausland, bevor ich mit der Familienplanung mal loslege!😊"
2034,user08,User02,11,2021-06-14 19:47:24.772833+00:00,"Hey, ich hänge mich jetzt einfach richtig rein und dann können wir deinen Abschlussball rocken! 😊👀"
2033,User02,user08,11,2021-06-14 19:47:15.889307+00:00,"oh bitte, kannst du nicht versuchen, vorher schon fertig zu sein? 😲😢"
2032,user14,user13,23,2021-06-14 19:47:14.056204+00:00,Nein das ist absolut kein Problem! 🥰
2031,user13,user14,23,2021-06-14 19:47:01.889911+00:00,"Ich hoffe du bist nicht sauer, dass ich das vergessen habe? 😱"
2030,user14,user13,23,2021-06-14 19:47:00.554666+00:00,Danke! 😊 Es lief auch gut zum Glück. 🥰
2029,user04,user10,27,2021-06-14 19:46:49.951419+00:00,"Naja, wirklich überrascht bin ich jetzt nicht. Hab mir damals schon gedacht, dass du richtiger Familienmensch bist!😊"
2028,user13,user14,23,2021-06-14 19:46:41.954521+00:00,"Aber toll, dass du bestanden hast! Daran hatte ich auch keine Zweifel! 🥰😊"
2027,user08,User02,11,2021-06-14 19:46:39.663161+00:00,"oh Gott. Auf so eine Anfrage antworte ich erst mal mit, ich muss meine Arbeit fertigstellen. das tut mir leid 😢🤢"
2026,User02,user08,11,2021-06-14 19:46:12.997345+00:00,"aber wäre echt traurig, wenn es nicht klappt! 😢"
2025,user04,user10,27,2021-06-14 19:46:11.201691+00:00,Ach was. Des freut mich aber richtig für dich! 😊
2024,User02,user08,11,2021-06-14 19:45:59.690122+00:00,"ja, ich fände das auch sehr schön !!! 🥰😊"
2023,user04,user10,27,2021-06-14 19:45:51.759320+00:00,Ja da hast du wohl recht. Das werden wir jetzt wohl auch nicht alles im Chat aufarbeiten können 😊
2022,user14,user13,23,2021-06-14 19:45:47.148619+00:00,"Kein Problem, das passiert! 🥰"
2021,user08,User02,11,2021-06-14 19:45:37.867507+00:00,"Ich bin sehr überrascht, dass du mich frägt. Das freut mich tatsächlich sehr....😢"
2020,user13,user14,23,2021-06-14 19:45:34.684386+00:00,Eigentlich wollte ich dir doch noch viel erfolg wünschen. 😢
2019,user10,user04,27,2021-06-14 19:45:23.603868+00:00,👀Und jetzt bin ich verheiratet und habe zwei Kinder. Überrascht?😲
2018,user13,user14,23,2021-06-14 19:45:17.136679+00:00,Das habe ich ja total vergessen. 😱
2017,User02,user08,11,2021-06-14 19:45:15.051848+00:00,"bitte, bitte ... ich würde mich so freuen 🥰"
2016,user13,user14,23,2021-06-14 19:45:11.181383+00:00,Ach du scheiße. 😲😱
2015,user04,user10,27,2021-06-14 19:45:06.211639+00:00,Ich bin übrigens gerade dabei nach Südafrika auszuwandern! Bin schon total aufgeregt 😊
2014,User02,user08,11,2021-06-14 19:45:02.734488+00:00,und da kannst du nicht einen Abend mal nicht dran sitzen😢?
2013,user10,user04,27,2021-06-14 19:44:59.284552+00:00,😊Viel passiert seitdem. Sind ja mehr als zehn Jahre her.
2012,user14,user13,23,2021-06-14 19:44:49.230982+00:00,"Hey, schön, dass du an mich denkst! 😊 Ich bin durch mit dem Staatsexamen und bin so glücklich! 😊"
2011,User02,user08,11,2021-06-14 19:44:36.679896+00:00,ohhhh 😱
